score,node_distribution_unreversed,node_distribution,node_distribution_raw,distance_to_borderlines_unreversed,distance_to_borderlines,distance_to_borderlines_raw,edge_length_sum,edge_length_sum_raw,edge_node_distance_contribution_unreversed,edge_node_distance_contribution,edge_node_distance_contribution_raw,count_edge_crossings,count_edge_crossings_raw,communities_closeness,sum_of_angles,symmetry,category
4,25.004356433620956,290.80623581912596,101.16416147093051,40.0,63.767,34.453,1.985722172936786,2.6598311882749037,10.614305975722079,3800.4396838604393,186.20654987032634,1,1,1.4904624091525314,0.3914541787710095,0.9779127842244579,RGG
1,23.399644760746696,1401.9694515441465,161.00034125878895,40.0,53.901,32.861,0.7235580709797392,1.3471958816598395,12.865478561202771,1166.583866811216,141.48831066625038,0,0,1.8339278178709422,0.8813956358114869,0.9897189494281853,RGG
2,36.854654466733315,488.32531824356744,92.53681779790513,40.0,37.925,25.365,3.5347118268091093,5.3175538967083895,34.8102439580939,221975.6246276443,945.246188478142,25,5,7.8808801227351815,3.643205386975382,0.9312022701059304,RGG
6,57.646060113119816,83.47186060086457,48.03304950290993,40.0,133.0,44.002,2.2323555063913747,3.9725402828606815,76.97841237839931,119.13668141071706,70.00233571224285,0,0,17.312620366573583,3.864277909871272,0.8951408607863229,RGG
3,22.936408989120082,760.6646631017807,136.1500533336798,40.0,50.083,32.393,2.477262349360353,4.248514370344959,21.64274511775443,4197.311120581505,363.2977948610415,36,6,5.321584050381315,3.3109194938710202,0.9762054536919329,RGG
5,26.965521613515023,235.57422500737567,91.43029432441479,40.0,63.906,33.353,3.2551007428852547,4.809025683835138,26.692252357503335,1313.9670306725889,221.9109162773766,36,6,6.646576033273373,3.6399738991376713,0.9915294762768663,RGG
4,25.004356433620956,290.80623581912596,101.16416147093051,40.0,63.767,34.453,3.1526484543231743,4.6887523997452,24.0360693373859,2613.33772790174,258.45336931653094,16,4,5.780468707692592,3.555906011655266,0.9779127842244579,RGG
1,23.399644760746696,1401.9694515441465,161.00034125878895,40.0,53.901,32.861,3.4583107784195497,4.8018431731797335,17.276680954120184,19477.012911257218,625.573580948464,36,6,7.203477178816135,3.069521549827453,0.9897189494281853,RGG
6,13.53335445978238,6.680727995623432,7.910463429906534,20.0,37.61,17.412,1.6046127303062516,1.7914311208115319,6.8598578044503355,4.9998877886525745,5.396284750708357,0,0,3.5827138183232607,0.0040975013733882395,0.963885405567276,RGG
2,15.999781056747723,8.081509065773156,7.75042604847031,20.0,107.01,28.692,1.1164025406828648,1.4302550059131753,7.866267329361334,6.954179407730008,5.688633658321884,0,0,2.6126730073325612,0.20097820161515054,0.886287312394319,RGG
5,6.940591437960964,45.46959398342724,17.77097783290958,20.0,19.18,14.337,0.7934454368098918,1.257435600175849,3.580767351012592,38.84236574492868,12.766643347486404,0,0,2.0522981558717897,0.21710710774617592,0.9902846349173849,RGG
1,5.458874987804293,202.90465443272103,30.208647516921467,20.0,18.973,14.606,0.865937435011878,1.3152909972081905,2.189157922481364,424.5062519061252,36.28957015996285,0,0,1.3940631118917532,0.015922720630249743,0.9799652128402037,RGG
